artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,energy_scaled,valence_scaled,tempo_scaled,danceability_scaled,loudness_scaled
La Energia Nortena,7iunluvCTQh0ZtscpQw1vU,Pirekua Michoacana,0.3829999999999999,0.7929999999999999,210453,0.7829999999999999,0.183,8,0.0585,-4.021,1,0.0393,127.936,4,0.778,33,0.822215383129348,1.3041535301099185,0.2852579320048784,1.1191864898330368,0.9126340695006188
Nacho Galindo,09EhQ5QTWZYpjICn1PuZDY,Corrido Daniel (feat. Roberto Rueda),0.493,0.743,155573,0.753,0.0,10,0.118,-3.805,1,0.0469,97.713,4,0.922,19,0.7073226457081833,1.85959456021609,-0.7149220813596351,0.85626523169898,0.9455469653218349
Ibibio Sound Machine,1XlV5uOu7oAaOLD6Hb3coY,Color in Your Cheeks,0.407,0.623,205507,0.413,0.0369,4,0.114,-12.539,1,0.0878,99.31,4,0.55,15,-0.5947950450650218,0.4247052324418139,-0.6620720174565435,0.22525421217724284,-0.3852920721897485
THICK,2fA3jctndus82gSHf1zOLn,Bleeding,1.26e-05,0.159,133840,0.826,0.308,9,0.41,-4.203,1,0.0479,183.633,4,0.488,14,0.9868949734330182,0.185557011146101,2.128457687302608,-2.2146550633068074,0.8849019072808902
U96,2NjskegQirWLwIiSypL6Z0,Das Boot 2018 (ASOT 888) - Beatsole Remix,4.86e-05,0.465,217010,0.8390000000000001,0.86,2,0.321,-12.253,0,0.0622,131.908,4,0.1169999999999999,22,1.0366818263155235,-1.2454750872524383,0.4167046782935932,-0.6055769635263777,-0.34171296013017527
Field Music,3iFYS10UYSpBAak0oCf7N8,Count It Up,0.344,0.861,223539,0.337,3.08e-06,9,0.108,-11.354,1,0.0645,118.128,4,0.8390000000000001,24,-0.8858566465319733,1.539444522029894,-0.03932154624278566,1.4767594008953548,-0.20472826872613192
Reyna Biddy,0YoFCWF2dgpyYd53KXH6qT,Intro,0.922,0.57,158673,0.153,0.0,1,0.349,-22.103,1,0.204,129.241,3,0.391,29,-1.5905321027151196,-0.18859423830041713,0.3284447406420321,-0.053442321444858,-1.8426019593847092
Casper Magico,7fDQGQHmRknaq6qhKIPAKm,Loco,0.585,0.5760000000000001,211905,0.778,0.0,1,0.121,-2.7060000000000004,1,0.221,98.054,4,0.373,58,0.8030665935591543,-0.25802436706368864,-0.7036372524360568,-0.02189177046877053,1.113006560264041
Living Room,1PDMr1rY0zvYE1qeDVn2XF,Blue Sky - Instrumental,0.422,0.725,327333,0.573,0.2019999999999999,0,0.688,-10.219,1,0.0442,90.005,4,0.527,4,0.017966221181192208,0.3359889567998559,-0.9700055457084312,0.7616135787707193,-0.03178319114705625
Dapayk solo,1JZ12FlkgmN8guVDSRwRrr,After All,0.0553,0.6940000000000001,411624,0.6729999999999999,0.815,1,0.0831,-10.618,1,0.0661,122.994,4,0.37,0,0.40094201258507595,-0.2695960551909005,0.12171064596287627,0.5986023987276043,-0.09258062370569181
El de La Guitarra,0YyKOVCGcrsruH9pfWCKMi,Lo Verde Es Lo Que Se Mueve,0.134,0.7070000000000001,229040,0.6829999999999999,0.0,0,0.129,-5.442,0,0.0263,110.052,3,0.528,50,0.43923959172546434,0.3398461861755932,-0.3065833596938594,0.6669619258424593,0.6961098798619697
M.O,70eehEqNug7oAhozjhG21t,Bad Vibe,0.181,0.809,214253,0.703,0.0,10,0.0913,-4.4110000000000005,1,0.0417,109.994,4,0.773,69,0.5158347500062411,1.284867383231232,-0.3085027734110664,1.2033212924359358,0.8532080076012006
Leoni Torres,5UA3FaxbQgIT7jyKxZAmy3,Deja Que Te Falte - Remasterizado,0.762,0.7290000000000001,205747,0.754,0.0,7,0.122,-7.107,1,0.0998,99.943,4,0.863,27,0.7111524036222221,1.632018027047589,-0.6411239332670279,0.7826472794214445,0.4424063079067618
Haley Blais,0wmNV2ooIKpmB6lKA5djEK,Best Thing,0.743,0.78,272756,0.397,0.0957,5,0.0805,-9.622,1,0.0328,110.035,4,0.519,34,-0.656071171689643,0.30513112179395746,-0.30714594647304105,1.0508269627181825,0.05918439591436059
Sups,2Duz1hKZEd6DVBbdGfTvqz,Back Sups,0.122,0.759,96705,0.3389999999999999,0.89,4,0.109,-9.101,1,0.0441,129.952,4,0.0371,23,-0.878197130703896,-1.553667714373848,0.3519741053477911,0.9404000343018784,0.13857151963127537
Regulo Caro,15EF7c0DBPcTwDkGya5c00,Historia Del Este,0.2,0.471,165285,0.857,0.0,8,0.16,-4.895,0,0.0762,113.262,3,0.604,55,1.1056174687682223,0.6329956187316279,-0.2003537384484476,-0.5740264125502911,0.7794587410388459
OLNL,6gIxxuu1VRCI2LuHmLEpXL,SWEET (feat. Samuel Seo),0.205,0.737,205875,0.6940000000000001,0.0,0,0.0955,-4.915,1,0.135,94.899,4,0.351,10,0.481366928779892,-0.34288341332990935,-0.8080467399841176,0.8247146807228931,0.7764112506850296
Hool vs Bruckheimer,2bc9vbPgJSFx5o5LycsvEE,In The Beginning (Mark Knight & Martijn ten Velden Remix) - TR421,0.0289,0.6629999999999999,201599,0.925,0.0043,5,0.366,-8.326,0,0.357,128.075,4,0.428,3,1.3660410069228635,-0.04587675139813707,0.2898579062581838,0.43559121868448814,0.25666177084165753
Joe Blow,7c0pMt2MKEKIYr7Sp1uRPC,Left Alone,0.235,0.5920000000000001,178851,0.395,0.0,5,0.109,-14.932,0,0.281,86.431,4,0.4479999999999999,21,-0.6637306875177207,0.0312678361166086,-1.0882811426963137,0.06224303213412784,-0.7499242930238703
NONONO,5YnVdbNoE3cMwl5dBo2Ypo,Lost Song - Acoustic,0.737,0.483,286239,0.349,0.0,5,0.16,-6.571000000000001,0,0.0285,71.946,4,0.317,28,-0.8398995515635075,-0.47402921210497745,-1.5676381718987413,-0.5109253105981173,0.5240790493890388
Nathaniel Walcott,7yY4XH2UKnF5L8gXh7sXYW,Chili Party,0.914,0.353,40013,0.284,0.8640000000000001,2,0.114,-21.169,1,0.0708,112.064,4,0.441,28,-1.088833815976032,0.00426723048644789,-0.23999955971075423,-1.194520581746666,-1.7002841598614873
Zoe Grace,1dIacw94Xqxc7DWsiJhyMK,I Will Stay,0.129,0.447,316940,0.252,0.00235,10,0.136,-8.82,1,0.0316,142.425,3,0.07,24,-1.2113860692252747,-1.4267648679120908,0.7647473345671136,-0.7002286164546383,0.18138875910239463
Wonk,5bwheZuZ16oNt5sIvIJbN5,Don't Give Up Disco - Jayforce Remix Tone Mix 3,0.00398,0.855,45000,0.944,0.728,10,0.0935,-4.342,0,0.516,127.96,4,0.6729999999999999,16,1.4388064072896012,0.8991444456575015,0.2860521721637222,1.445208849919268,0.863721849321867
The PropheC,1EdWgSIoTCYLc389J4f3Vq,Vibe,0.0486,0.711,193588,0.527,0.0,1,0.193,-7.073,0,0.186,86.014,4,0.384,48,-0.15820264286459407,-0.21559484393057826,-1.1020810654562316,0.6879956264931832,0.44758704150824946
Mr. Lucci,7kPtG7MZOtmm3P4zCLcJmh,Leave It Alone,0.406,0.541,232838,0.7240000000000001,0.0,5,0.126,-5.335,0,0.397,90.054,4,0.316,7,0.5962596662010573,-0.4778864414807148,-0.9683839720507907,-0.2059366511626107,0.7124139532548871
Ro James,2BY4XzOaX7Pz5xLu2Fz54N,'84,0.223,0.565,271386,0.669,7.020000000000001e-05,5,0.122,-5.994,0,0.166,153.96,4,0.223,39,0.385622980928921,-0.8366087734242837,1.146479010911608,-0.07973444725826374,0.6119991460966396
Taysav,67fNOuyOG9CYsLreJGY4fb,High Life,0.174,0.667,193907,0.552,0.000213,1,0.103,-7.511,1,0.069,126.08,4,0.0462,19,-0.062458695013623035,-1.5185669270546387,0.22383669305425985,0.4566249193352133,0.38084700275967226
Holy Motors,6QvM84NaoWDxS4Z0ylMZNE,Outro,0.71,0.3429999999999999,141444,0.502,0.932,9,0.297,-13.396,0,0.0423,109.371,4,0.1119999999999999,0,-0.25394659071556513,-1.2647612341311247,-0.329119924201064,-1.2471048333734778,-0.5158770338507777
Mendo Dope,4PRBFknqHygoc1Dad3USSB,Why We Grow,0.0938,0.627,321533,0.623,0.0,0,0.187,-7.984,1,0.0804,139.963,4,0.3389999999999999,10,0.20945411688313428,-0.3891701658387572,0.6832715316056787,0.24628791282796741,0.3087738558919165
Vijay Prakash,2vECwBLfwfq2xg04BvrhAI,Aa Dhevude,0.765,0.498,217741,0.4589999999999999,0.00118,5,0.121,-10.252,0,0.0352,104.864,4,0.427,0,-0.4186261810192355,-0.04973398077387438,-0.4782716073640145,-0.43204893315790005,-0.036811550230853356
Ivy Rue,2p1PsXzDyK5vpFQueMlOmD,Mandala,0.993,0.517,234243,0.0454,0.956,2,0.0793,-23.763,0,0.0675,70.609,4,0.172,65,-2.0026140542656985,-1.0333274715868863,-1.611883967414354,-0.3321388550669582,-2.095543658751463
The 1975,6WmIyn2fx1PKQ0XDpYj4VR,Love It If We Made It,0.0007,0.472,252926,0.7509999999999999,2.2e-05,4,0.0954,-5.252999999999999,1,0.0374,180.08900000000003,4,0.0736,76,0.6996631298801052,-1.4128788421594367,2.011174890513282,-0.5687679873876099,0.7249086637055341
Above & Beyond,512MBYuQD7lJr4oBqHjh0A,Sun & Moon - Live At The Hollywood Bowl,0.732,0.349,301747,0.507,0.0,6,0.945,-10.322,0,0.032,136.515,4,0.267,33,-0.2347978011453709,-0.6668906808918424,0.5691656954517281,-1.2155542823973904,-0.04747776646921022
McCafferty,3etwE6uxWDzgLhwn5Ps5vl,Windmill,0.00487,0.436,191961,0.98,9.940000000000002e-05,11,0.322,-3.343,0,0.13,165.122,4,0.485,33,1.5766776921949994,0.17398532301888908,1.515866871454066,-0.7580712932441309,1.0159439924949918
Chief Keef,3BjX4zHAA2CEsMVKmk0Kjz,Hell Yeah,0.0124,0.639,127451,0.5710000000000001,0.0,7,0.221,-8.834,1,0.198,120.129,4,0.518,24,0.010306705353114952,0.30127389241822017,0.026898227000849834,0.3093890147801412,0.17925551585472332
spookyghostboy,6gljO3GuhU0unr1sLKb7Yb,Nearly Gone,0.0279,0.284,181642,0.65,0.000106,1,0.375,-6.376,0,0.0314,178.134,4,0.551,27,0.312857580562183,0.4285624618175512,1.9464774109074297,-1.5573519179716648,0.5537920803387479
Wolfgang Amadeus Mozart,1dSd4O0BHtRDE5OyfsYYIE,"Allegro in C Major, K. 9a",0.983,0.294,159040,0.24,0.922,0,0.0768,-16.852999999999998,1,0.039,101.593,4,0.273,3,-1.2573431641937407,-0.6437473046374187,-0.5865199223464889,-1.5047676663448533,-1.0426357415079268
Johann Sebastian Bach,7BcnpI0MZJdvgb136rPUwn,"French Suite No. 2 in C Minor, BWV 813: 4. Air",0.82,0.342,46720,0.494,0.561,3,0.142,-14.655,1,0.0449,92.505,4,0.931,4,-0.28458465402787586,1.8943096245977258,-0.8872721958288269,-1.2523632585361582,-0.7077165516235142
Lil C,1aAsdWN18OhzxDiitUVjyy,One Time,0.523,0.843,248398,0.637,0.0,8,0.0585,-6.5,0,0.294,112.474,4,0.616,10,0.26307072767967804,0.6792823712404755,-0.22643129033049877,1.3821077479670942,0.5348976401450869
Claude Debussy,67V7LRa04Twz0dYJEYpyis,"2 Romance, L. 78-79: I. L'âme évaporée",0.989,0.283,101360,0.0298,0.193,11,0.0701,-26.495,0,0.0455,78.366,4,0.0816,6,-2.0623582777247043,-1.3820210071535382,-1.3551789294079173,-1.5626103431343459,-2.511830841082771
Styles Trey,2uZyVOLRT30yQhmlvflg1h,Situations.,0.0218,0.6409999999999999,139703,0.337,0.0,7,0.152,-15.758,1,0.401,180.165,4,0.425,24,-0.8858566465319733,-0.057448439525348984,2.0136899843496203,0.3199058651055029,-0.8757856446364838
Franco Escamilla,5GbaZlr2h0POgk78amMemK,Final,0.636,0.435,1360359,0.561,0.0,9,0.976,-17.271,1,0.922,61.614,4,0.108,38,-0.027990873787273465,-1.2801901516340735,-1.9095585602811702,-0.7633297184068121,-1.106328289902688
Bali Baby,07N49NIdocbLSzIWAkXObx,Winter Wonderland,0.011,0.7020000000000001,254587,0.441,2.63e-06,1,0.121,-9.478,0,0.231,98.53,4,0.296,12,-0.4875618234719342,-0.5550310289954609,-0.6878848226189802,0.6406698000290535,0.08112632646183805
Leo,4UZ9dNUuIqSEyTyCV6iZme,No Diggity (Metal Version),0.0253,0.7120000000000001,225816,0.907,1.62e-05,2,0.0736,-4.945,1,0.0415,110.01,4,0.6779999999999999,34,1.2971053644701644,0.9184305925361881,-0.30797327997183677,0.693254051655865,0.7718400151543051
Johann Sebastian Bach,0jDh9TunhUnats7GEBENKL,"Selig ist der Mann, BWV 57 for the Second Day of Christmas: VIII. Choral (Coro). Richte Dich, Liebste",0.986,0.3389999999999999,56373,0.1169999999999999,0.825,9,0.2789999999999999,-18.401,1,0.0442,96.495,1,0.213,1,-1.7284033876205183,-0.8751810671816569,-0.755229769420978,-1.2681385340242022,-1.2785114948933096
Fujiya & Miyagi,1UUiirFA9TAu0ZViLq2laZ,Impossible Objects of Desire - Audiotree Live Version,0.103,0.595,546435,0.807,0.8690000000000001,9,0.104,-9.246,1,0.0292,126.012,4,0.89,7,0.9141295730662807,1.7361632201924961,0.22158634593753468,0.0780183076221707,0.11647721456610717
The One Shot Finalists,2MNZ76A9FI9iFpThybykxq,Coming for My Spot,2.9e-05,0.581,250749,0.813,0.843,2,0.1369999999999999,-8.049,1,0.0389,157.042,4,0.544,0,0.9371081205505133,0.40156185618739004,1.2484726846431842,0.004400355344634625,0.2988695122420136
Lil Skies,0k7Qyc2J6cUryNNhf0pPEL,Ok 4 Now,0.103,0.66,164624,0.544,0.0005639999999999,11,0.111,-9.44,0,0.06,140.10299999999998,4,0.313,72,-0.09309675832593377,-0.4894581296079267,0.6879045991989361,0.4198159431964453,0.08691655813408909
The Philharmonik,2m6GbViwomwEMEynTg3R9n,Neon Lights,0.184,0.647,231325,0.6559999999999999,0.0,11,0.0686,-7.728,0,0.0693,83.031,4,0.6809999999999999,17,0.3358361280464156,0.9300022806634,-1.2007984985325753,0.3514564160815904,0.3477817324207654
DT8 Project,1mcQVGBY4R2S3evJm8J8GM,Pieces (ASOT 893),0.00275,0.441,330130,0.6809999999999999,0.3229999999999999,6,0.605,-12.127,1,0.0515,136.03799999999998,4,0.2189999999999999,19,0.4315800758973867,-0.8520376909272335,0.5533801722946995,-0.7317791674307251,-0.3225137709011326
Rynx,5Et7r7nCIWLo0iIo4AhQEY,Hold On,0.241,0.649,163547,0.8340000000000001,5.27e-06,7,0.21,-5.127000000000001,1,0.0435,101.974,4,0.417,59,1.0175330367453295,-0.08830627453124743,-0.5739113598248371,0.36197326640695265,0.7441078529345766
BJ The Chicago Kid,1g1wc1ZGQEJcUajbMBw7OS,Rather Be With You,0.1,0.638,265801,0.593,4.4e-05,7,0.11,-6.02,1,0.0279,109.032,4,0.407,37,0.09456137946196903,-0.12687856828862046,-0.3403385664447383,0.30413058961746003,0.6080374086366784
Yung Prince,7BBasKgTAJBHxuphRMQsms,Over It,0.1939999999999999,0.418,240000,0.812,0.0,8,0.3,-6.242999999999999,1,0.4529999999999999,98.357,4,0.37,1,0.9332783626364749,-0.2695960551909005,-0.6936099704306489,-0.8527229461723915,0.5740578911916265
Popcaan,2IlducE8LtvV4qGZCCoVND,Call Me,0.0602,0.617,208865,0.487,0.0,9,0.0595,-7.672000000000001,1,0.285,121.179,5,0.422,50,-0.31139295942614775,-0.0690201276525609,0.061646233950283576,0.19370366120115595,0.3563147054114509
Brazilian Girls,4quzfv79DVtrYKfpUg4HLr,Impromptu,0.024,0.7120000000000001,247707,0.738,0.0265,11,0.0638,-6.627999999999999,0,0.0295,115.0,3,0.715,16,0.6498762769976006,1.0611480794384682,-0.14283751361214664,0.693254051655865,0.5153937018806626
Sofiacz,5nCHPT2DVegYuaHd3gsWf9,Bauzerka,0.053,0.449,196415,0.5579999999999999,0.633,6,0.237,-11.088,0,0.0284,159.868,4,0.382,0,-0.039480147529390414,-0.22330930268205287,1.3419944633470886,-0.689711766129276,-0.16419664702037498
Kidz Bop Kids,40kdi1ZHChaIkQOXHp3CxB,"Thank U, Next",0.706,0.731,202333,0.789,0.0,1,0.358,-7.189,1,0.225,107.009,4,0.619,49,0.8451939306135815,0.6908540593676875,-0.407286393167314,0.7931641297468062,0.4299115974561149
Tom & Jame,65XvcrCPqLtvEtyTXJgPbE,Moneymaker,0.0828,0.713,167619,0.929,0.0127,2,0.436,-3.764,1,0.205,125.99,4,0.345,14,1.381360038579019,-0.36602678958433316,0.22085829245859398,0.6985124768185456,0.9517943205471584
Eminem,28FGV3ORH14MYORd7s5dlU,Not Alike (feat. Royce Da 5'9),0.0692,0.904,288087,0.7559999999999999,0.0,10,0.3389999999999999,-3.746,1,0.32,140.005,4,0.342,77,0.7188119194502993,-0.37759847771154487,0.6846614518836561,1.7028716828906443,0.954537061865593
Ty Segall,4VxSbV1XVDwBSvb3oDpcz3,When Mommy Kills You,0.0444,0.281,167013,0.843,3.6e-05,7,0.4429999999999999,-7.403,1,0.0705,154.702,4,0.43,35,1.0520008579716786,-0.03816229264666246,1.1710342691558744,-1.573127193459708,0.39730345067028044
Doc Robinson,12yjn5iuKtfu68Xc3Oz4HW,Chattanooga,0.192,0.713,246125,0.632,0.0,8,0.0604,-11.024,1,0.0484,118.032,4,0.738,0,0.24392193810948384,1.1498643550804264,-0.04249850687816258,0.6985124768185456,-0.15444467788816277
Cassidy,3PJxEL6rVx8TWwSDOvabr9,NoCoSign,0.0945,0.409,203547,0.648,0.0,0,0.173,-10.027,0,0.242,80.045,5,0.511,12,0.3051980647341053,0.274273286788059,-1.299615211628775,-0.9000487726365219,-0.002527283750419629
Eliades Ochoa,2NDjHYnHNTZJvUGUbap0WZ,Macorina - Remasterizado,0.365,0.432,263240,0.897,1.5399999999999998e-05,7,0.192,-6.876,1,0.0338,92.908,4,0.8909999999999999,20,1.2588077853297759,1.740020449568233,-0.8739355798282344,-0.7791049938948555,0.47760482149334016
Dita Von Teese,3V4e5369LHfQcU6FpExLkU,Bird of Prey,0.0192,0.5770000000000001,177133,0.5820000000000001,0.118,10,0.1159999999999999,-8.382,1,0.0306,119.908,4,0.24,28,0.05243404240754221,-0.7710358740367497,0.01958459887149269,-0.01663334530608938,0.24812879785097197
Goja,5iPeAw8dg6zlBrYVrQsxad,Kumani,0.00821,0.8690000000000001,240000,0.698,0.178,9,0.0961,-6.07,1,0.0602,127.982,4,0.758,16,0.49668596043604696,1.2270089425951725,0.28678022564266287,1.5188268021968045,0.6004186827521375
Bryann T,1hV7DxP2KWmaTbuOl54Hwy,The Great I Am,0.855,0.6829999999999999,226667,0.447,0.0,8,0.104,-8.611,0,0.0513,143.91,4,0.6829999999999999,25,-0.46458327598770116,0.9377167394148745,0.8138909443955982,0.5407597219381111,0.21323503329977506
Black Thought,0ySFlSj05id0emPOFhfKCL,History Unfolds,0.272,0.6809999999999999,81967,0.79,1.58e-06,1,0.0521,-2.713,1,0.322,84.439,4,0.546,40,0.8490236885276203,0.4092763149388647,-1.1542030758803825,0.5302428716127489,1.1119399386402056
MV5,4yeYqxDL28puoXqbCj5XOc,Dame Otro Sueño,0.24,0.7759999999999999,211749,0.6409999999999999,0.0,9,0.162,-7.678999999999999,1,0.103,92.994,4,0.367,4,0.278389759335833,-0.28116774331811245,-0.8710895525923761,1.0297932620674572,0.35524808378761535
Wolfgang Amadeus Mozart,3suNlvnWkGM6d0JGoBr78a,"12 Variations in C Major on ""Ah vous dirai-je, maman"", K. 265",0.99,0.315,746838,0.123,0.902,0,0.104,-25.455,1,0.0415,129.185,4,0.297,17,-1.7054248401362848,-0.5511737996197236,0.3265915136047286,-1.3943407379285493,-2.3533613426843227
Kevin Penkin,2bfQvmnZeWxai4YHB2kqxB,Routine,0.962,0.608,91750,0.0412,0.954,8,0.111,-19.801,0,0.0512,117.956,4,0.302,26,-2.018699037504662,-0.531887652741037,-0.04501360071450234,0.14637783473702562,-1.491835819660451
Armin van Buuren,5XAr6XxJuRZ3QrUBMSX6dW,"A State Of Trance (ASOT 880) - Big News! A State Of Trance, Pt. 1",0.162,0.556,32060,0.753,0.0,11,0.528,-10.161,0,0.297,92.586,4,0.633,9,0.7073226457081833,0.7448552706280097,-0.8845916352927277,-0.12706027372239348,-0.022945469120988972
4 x 4,2FkqtnxW80VPzpSvXxbfgY,Me & You,0.252,0.696,144065,0.764,0.784,9,0.139,-9.246,0,0.0657,120.048,4,0.77,15,0.7494499827626105,1.2732956951040202,0.024217666464750553,0.609119249052966,0.11647721456610717
Den Solo,3IXPX7LhKbB7LbR8VIwv5H,Tiefseetaucher - Remix,0.0903,0.585,167788,0.416,0.1159999999999999,0,0.223,-12.224,0,0.0815,112.634,4,0.179,0,-0.5833057713229053,-1.006326865956725,-0.22113635593820422,0.025434055995359216,-0.33729409911714164
Journey,2PKIERqXcGVs6kBOSHytqj,Check,0.208,0.878,196656,0.483,0.0,9,0.16,-4.66,1,0.12,127.969,4,0.23,0,-0.3267119910823031,-0.8096081677941227,0.28635001222328876,1.5661526286609344,0.8152667526961875
Silent Knights,6BFL2SDkNv2N5vMsu7nyXu,Camp Stove (Long With Fade),0.927,0.1689999999999999,440000,0.995,0.981,10,0.406,-13.042,0,0.0753,87.978,3,0.00147,1,1.634124060905582,-1.691100797031368,-1.0370857457908145,-2.1620708116799965,-0.46193645458822874
Joakim Karud,3duebJmhOZsf2kX8KuHrqT,Good Old Days,0.022,0.685,243370,0.755,0.769,9,0.0726,-8.295,1,0.0589,89.009,4,0.342,34,0.7149821615362609,-0.37759847771154487,-1.0029665123004654,0.551276572263474,0.2613853808900729
J3 EDC,2iAYWqQURMaYWOyGXlradr,Waterloop,0.3979999999999999,0.753,199523,0.386,0.879,4,0.13,-14.769,0,0.034,120.006,4,0.341,0,-0.6981985087440703,-0.38145570708728216,0.022827746186773145,0.9088494833257914,-0.7250872466402674
D-weezy,05EXj2TWFaMqVNPJsBOHU8,Snow Bunnies,0.201,0.736,158183,0.708,0.0,10,0.1009999999999999,-5.964,0,0.3829999999999999,155.976,4,0.8540000000000001,0,0.5349835395764354,1.5973029626659536,1.2131951842545208,0.819456255560212,0.616570381627364
Apathy,6w1Tt5A8pb0dhz6iT67ZlF,The Spellbook,0.0073,0.369,223000,0.809,0.0305,1,0.289,-9.132,1,0.418,178.761,4,0.529,30,0.9217890888943584,0.3437034155513305,1.967226935057235,-1.1103857791437675,0.13384790958286027
Los Del Arroyo,6gRiUruqW34bPL1LxCk7u4,Tendrás Que Renunciar a Mi - En Vivo,0.774,0.624,216776,0.541,9.32e-06,7,0.222,-5.507000000000001,1,0.0394,152.69,3,0.601,15,-0.1045860320680503,0.621423930604416,1.1044504691727688,0.23051263733992397,0.6862055362120667
G.H. Hat,7pwT56vQlNFIt3rwIsj1k6,I Got a Problem (I Wonder...) [feat. Mickey Shiloh] - Ralphi Rosario Club Mix,0.000167,0.767,410476,0.92,0.324,4,0.0656,-8.995,0,0.0469,125.989,4,0.555,0,1.3468922173526694,0.4439913793205004,0.22082519911864246,0.9824674356033275,0.15472321850650209
The Weekend,65WUkezUVbpBWLzuP0Xpfo,Somehow,0.0718,0.8740000000000001,185263,0.375,0.6409999999999999,10,0.12,-11.919,1,0.0417,113.944,4,0.815,1,-0.7403258457984976,1.4468710170121983,-0.17778408060129144,1.5451189280102102,-0.2908198712214429
Badmon56k,6XZo3sqWg2GksWRzrFvLIy,Bricks (feat. UnoTheActivist),0.14,0.594,134496,0.608,0.0,0,0.1159999999999999,-8.211,1,0.0745,159.946,4,0.3279999999999999,14,0.15200774817255167,-0.43159968897186757,1.3445757438633323,0.07275988245948954,0.27418484037610136
Todrick Hall,25zEcRDvyPww6tRo87FA5T,Type,0.561,0.531,201543,0.48,0.0,8,0.113,-9.491,1,0.362,107.953,5,0.6970000000000001,45,-0.33820126482441965,0.9917179506751973,-0.3760462802527753,-0.2585209027894222,0.07914545773185747
Clasicos Cristianos,5Ps3kYAyjTVm5x9hbmFX8k,Espiritud Santo,0.282,0.78,235938,0.7490000000000001,8.02e-06,7,0.155,-4.97,0,0.0435,135.0,4,0.853,17,0.6920036140520283,1.5934457332902159,0.5190292854246883,1.0508269627181825,0.7680306522120348
Pyotr Ilyich Tchaikovsky,1dnqtIlfsIlUzDerRwd9lS,"Swan Lake Ballet Suite, Op. 20 (Excerpts): Act III, No. 15, Allegro giusto",0.76,0.424,162080,0.439,0.0373,0,0.136,-14.581,1,0.0378,138.903,4,0.5489999999999999,22,-0.4952213393000119,0.42084800306607617,0.6481925912567263,-0.8211723951963047,-0.6964408373143939
Owsey,0r3rHoRRYIC58yNqX2GVgG,For Those We Have Lost,0.6629999999999999,0.4639999999999999,262540,0.545,0.97,9,0.0892,-12.788,1,0.035,124.994,4,0.155,32,-0.08926700041189493,-1.0989003709744203,0.18789732586655977,-0.6108353886890594,-0.42323332709476164
The Specials,1ii0M3TVqHt3MH5r7MqKoS,Tears In My Beer,0.037,0.619,211627,0.775,4.34e-06,9,0.908,-7.866,1,0.0563,146.0,4,0.87,33,0.7915773198170377,1.65901863267775,0.8830560248949475,0.20422051152651824,0.32675404897943283
Juice WRLD,1wa6QQsdSE3X2GbRljGpFk,Candles,0.348,0.715,183703,0.5820000000000001,0.0,7,0.2,-6.212000000000001,1,0.0761,157.005,4,0.357,75,0.05243404240754221,-0.3197400370754855,1.2472482310649657,0.7090293271439079,0.5787815012400417
Atella,10svTOalh2Lprzcyk2PXkI,Ascension,0.495,0.2339999999999999,199464,0.585,0.922,2,0.115,-8.63,1,0.0426,193.708,3,0.0576,32,0.06392331614965831,-1.4745945121712336,2.4618730873174135,-1.8202731761057225,0.21033991746364952
Miriam Rodríguez,2v05oQ7UPb8JtTSJeAOHXf,Lejos De Tu Piel,0.36,0.552,185385,0.847,0.0,8,0.0614,-4.284,1,0.0401,142.092,4,0.346,39,1.067319889627834,-0.36216956020859586,0.7537272523631504,-0.14809397437311808,0.8725595713479343
JT Music,5Yb44ZUFJwj01ETJWtVHCZ,4 Loco,0.42,0.6759999999999999,309474,0.826,0.0,9,0.0633,-5.282,0,0.173,95.016,4,0.696,29,0.9868949734330182,0.9878607212994596,-0.804174819209752,0.5039507457993431,0.7204898026925003
Fleetwood Mac,6YMf299OCTq5q8pbGjv6r1,Sad Angel - Remastered,0.013,0.431,243907,0.889,2.01e-05,6,0.222,-5.546,1,0.0349,161.145,4,0.8140000000000001,39,1.2281697220174652,1.4430137876364615,1.384254658465591,-0.7843634190575367,0.6802629300221249
Rain Sounds,6Xkm9WPBfsqoZaKfFcvoVa,Ambient White Noise with Rain Drops,0.765,0.118,189870,0.995,0.974,10,0.183,-23.394,1,0.0492,95.996,3,1e-05,10,1.634124060905582,-1.6967323519199446,-0.7717433460569474,-2.4302504949767343,-2.0393174617235514
peter corn & the hi rhythm band,73TIVTTsUmAmLJRW5TeOzF,60 Roses,0.753,0.792,361279,0.195,0.5579999999999999,11,0.0676,-21.6,0,0.0358,96.995,4,0.725,0,-1.4296822703254883,1.0997203731958414,-0.7386830994450572,1.1139280646703562,-1.7659575769862288
TrapstarBeats,147hrZbj92B2VVAukS6C7r,Rose Gold Today,0.316,0.7859999999999999,98351,0.99,0.911,0,0.111,-9.426,1,0.0515,129.955,4,0.976,0,1.6149752713353878,2.067884946505904,0.3520733853676471,1.0823775136942688,0.08904980138176041
Styles Trey,0ZwgerEbxeZqpfhNg5x4lb,In the Room.,0.24,0.784,188108,0.35,0.0,1,0.129,-15.047,1,0.441,140.00799999999998,4,0.6990000000000001,22,-0.8360697936494685,0.9994324094266719,0.6847607319035112,1.071860663368907,-0.7674473625583141
